	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
62	0.801587301587	0.814516129032	0.7890625	0.806201550388	107.0	23.0	27.0	101.0	50	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46]	ranksum	0.0	1.0
63	0.801587301587	0.814516129032	0.7890625	0.806201550388	107.0	23.0	27.0	101.0	46	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5]	ranksum	0.0	20.0
64	0.801526717557	0.783582089552	0.8203125	0.798449612403	101.0	29.0	23.0	105.0	51	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31, 27, 38, 29, 37]	mi	0.0	200.0
65	0.801498127341	0.769784172662	0.8359375	0.794573643411	98.0	32.0	21.0	107.0	39	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20]	mi	0.0	200.0
66	0.801470588235	0.756944444444	0.8515625	0.790697674419	95.0	35.0	19.0	109.0	24	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32]	mi	0.0	200.0
67	0.8	0.837606837607	0.765625	0.81007751938	111.0	19.0	30.0	98.0	34	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41]	RFE	0.0	20.0
68	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	54	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31, 27, 38, 29, 37, 52, 28, 66]	mi	0.0	20.0
69	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	57	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38, 17]	ranksum	0.0	20.0
70	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	51	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23, 53, 58, 4, 49, 47, 52, 8, 3, 38, 45, 55, 9, 16, 32, 7, 66, 36, 33, 13, 17, 48, 50, 44, 28, 5, 57]	f-test	0.0	100.0
71	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	21	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47]	mi	0.0	100.0
72	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	9	[1, 43, 10, 35, 40, 11, 26, 56, 24]	combined	0.0	20.0
73	0.8	0.787878787879	0.8125	0.798449612403	102.0	28.0	24.0	104.0	43	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44]	combined	0.0	20.0
74	0.8	0.803149606299	0.796875	0.802325581395	105.0	25.0	26.0	102.0	43	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23, 53, 58, 4, 49, 47, 52, 8, 3, 38, 45, 55, 9, 16, 32, 7, 66, 36, 33]	f-test	0.0	100.0
75	0.8	0.787878787879	0.8125	0.798449612403	102.0	28.0	24.0	104.0	28	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8]	combined	0.0	200.0
76	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	22	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45]	RFE	0.0	20.0
77	0.798449612403	0.792307692308	0.8046875	0.798449612403	103.0	27.0	25.0	103.0	34	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45]	mi	0.0	100.0
78	0.798418972332	0.808	0.7890625	0.802325581395	106.0	24.0	27.0	101.0	13	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0]	f-test	0.0	100.0
79	0.798418972332	0.808	0.7890625	0.802325581395	106.0	24.0	27.0	101.0	33	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44]	mi	0.0	100.0
80	0.798418972332	0.808	0.7890625	0.802325581395	106.0	24.0	27.0	101.0	47	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31]	mi	0.0	100.0
81	0.798418972332	0.808	0.7890625	0.802325581395	106.0	24.0	27.0	101.0	50	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23, 53, 58, 4, 49, 47, 52, 8, 3, 38, 45, 55, 9, 16, 32, 7, 66, 36, 33, 13, 17, 48, 50, 44, 28, 5]	f-test	0.0	100.0
