	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
64	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	62	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66, 22, 28, 5, 27, 37, 36, 29, 17, 57, 41, 67]	combined	0.1	10.0
65	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	58	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66, 22, 28, 5, 27, 37, 36, 29]	combined	0.1	10.0
66	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	58	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38, 17, 36]	ranksum	0.1	10.0
67	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	63	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66, 29, 38, 17, 36, 22, 14, 30, 57, 41]	ranksum	0.01	100.0
68	0.790322580645	0.816666666667	0.765625	0.798449612403	108.0	22.0	30.0	98.0	52	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37]	ranksum	0.01	100.0
69	0.788844621514	0.80487804878	0.7734375	0.794573643411	106.0	24.0	29.0	99.0	54	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44, 28, 46, 27, 37, 58, 66]	ranksum	0.01	100.0
70	0.788844621514	0.80487804878	0.7734375	0.794573643411	106.0	24.0	29.0	99.0	19	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8]	mi	0.1	10.0
71	0.788844621514	0.80487804878	0.7734375	0.794573643411	106.0	24.0	29.0	99.0	24	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32]	mi	0.01	1000.0
72	0.788844621514	0.80487804878	0.7734375	0.794573643411	106.0	24.0	29.0	99.0	44	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51]	combined	0.01	1000.0
73	0.788844621514	0.80487804878	0.7734375	0.794573643411	106.0	24.0	29.0	99.0	51	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31, 27, 38, 29, 37]	mi	0.1	10.0
74	0.788844621514	0.80487804878	0.7734375	0.794573643411	106.0	24.0	29.0	99.0	37	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0, 3, 12]	RFE	0.01	1000.0
75	0.787401574803	0.793650793651	0.78125	0.790697674419	104.0	26.0	28.0	100.0	51	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66]	combined	0.01	100.0
76	0.787401574803	0.793650793651	0.78125	0.790697674419	104.0	26.0	28.0	100.0	33	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44]	mi	0.1	100.0
77	0.787401574803	0.793650793651	0.78125	0.790697674419	104.0	26.0	28.0	100.0	50	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31]	combined	0.01	100.0
78	0.787401574803	0.793650793651	0.78125	0.790697674419	104.0	26.0	28.0	100.0	48	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49, 63, 42, 16, 45, 8, 6, 31, 53, 34, 47, 3, 5, 39, 44]	ranksum	0.01	1000.0
79	0.787401574803	0.793650793651	0.78125	0.790697674419	104.0	26.0	28.0	100.0	35	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49]	mi	0.1	100.0
80	0.787401574803	0.793650793651	0.78125	0.790697674419	104.0	26.0	28.0	100.0	15	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18]	f-test	0.1	1000.0
81	0.787148594378	0.809917355372	0.765625	0.794573643411	107.0	23.0	30.0	98.0	60	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66, 22, 28, 5, 27, 37, 36, 29, 17, 57]	combined	0.1	10.0
82	0.787148594378	0.809917355372	0.765625	0.794573643411	107.0	23.0	30.0	98.0	32	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42]	combined	0.01	1000.0
83	0.787148594378	0.809917355372	0.765625	0.794573643411	107.0	23.0	30.0	98.0	29	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2]	mi	0.1	100.0
